# ph-eventing code-size baseline. Regenerate: ./scripts/codesize.sh latest-block-matrix --bless
# rustc-commit: ded5c06cf21d2b93bffd5d884aa6e96934ee4234
#
# Host-independent: byte-identical on x86_64-pc-windows-msvc and
# x86_64-unknown-linux-gnu for the same pinned rustc, verified across all
# eight gated targets. That is what makes committing it sound.
#
# Xtensa is deliberately absent -- it needs the esp-rs fork, and gating it
# would make that fork mandatory for every contributor.
thumbv8m.main-none-eabi	latest_block_w2_n8_complete	180
thumbv8m.main-none-eabi	latest_block_w2_n8_take	120
thumbv8m.main-none-eabi	latest_block_w8_n128_complete	230
thumbv8m.main-none-eabi	latest_block_w8_n128_take	112
thumbv8m.main-none-eabi	latest_block_w8_n32_complete	202
thumbv8m.main-none-eabi	latest_block_w8_n32_take	108
thumbv8m.main-none-eabi	latest_block_w8_n8_complete	202
thumbv8m.main-none-eabi	latest_block_w8_n8_take	104
thumbv8m.main-none-eabi	latest_sample_w16_publish	102
thumbv8m.main-none-eabi	latest_sample_w16_take	118
thumbv8m.main-none-eabi	latest_sample_w2_publish	76
thumbv8m.main-none-eabi	latest_sample_w2_take	88
thumbv8m.main-none-eabi	latest_sample_w8_publish	78
thumbv8m.main-none-eabi	latest_sample_w8_take	100
